create_dt,metric_id,feature_name,metrics,display_names,operating_system_type,Date,Value
28-01-2025,183,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Apple iOS,31-08-2024,3271
28-01-2025,184,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Apple iOS,31-08-2024,3.424
28-01-2025,185,SMART HELP,DR_SmartHelp - Result,Saw a Result,Apple iOS,31-08-2024,98.214
28-01-2025,186,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Apple iOS,31-08-2024,80.909
28-01-2025,187,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Apple iOS,31-08-2024,11.818
28-01-2025,188,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Apple iOS,31-08-2024,7.273
28-01-2025,189,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Apple iOS,31-08-2024,1.804
28-01-2025,190,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Apple iOS,31-08-2024,60.501
28-01-2025,191,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Apple iOS,31-08-2024,57.403
28-01-2025,192,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Apple iOS,31-08-2024,19.454
28-01-2025,193,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Apple iOS,31-08-2024,21.475
28-01-2025,194,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Apple iOS,31-08-2024,3.284
28-01-2025,195,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Apple iOS,31-08-2024,14.401
28-01-2025,196,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Apple iOS,31-08-2024,18.435
28-01-2025,197,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Apple iOS,31-08-2024,19.658
28-01-2025,198,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Apple iOS,31-08-2024,1.039
28-01-2025,199,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Apple iOS,31-08-2024,0.245
28-01-2025,200,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Apple iOS,31-08-2024,1.253
28-01-2025,377,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Google Android,31-08-2024,1773
28-01-2025,378,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Google Android,31-08-2024,91.596
28-01-2025,379,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Google Android,31-08-2024,29.002
28-01-2025,380,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Google Android,31-08-2024,36.576
28-01-2025,381,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Google Android,31-08-2024,14.039
28-01-2025,382,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Google Android,31-08-2024,4.569
28-01-2025,383,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Google Android,31-08-2024,0.338
28-01-2025,384,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Google Android,31-08-2024,0.508
28-01-2025,385,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Google Android,31-08-2024,250
28-01-2025,386,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Google Android,31-08-2024,95.2
28-01-2025,387,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Google Android,31-08-2024,29.412
28-01-2025,388,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Google Android,31-08-2024,26.05
28-01-2025,389,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Google Android,31-08-2024,18.908
28-01-2025,390,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Google Android,31-08-2024,6
28-01-2025,391,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Google Android,31-08-2024,0.4
28-01-2025,392,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Google Android,31-08-2024,0
28-01-2025,417,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Google Android,31-08-2024,1587
28-01-2025,418,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Google Android,31-08-2024,2.836
28-01-2025,419,SMART HELP,DR_SmartHelp - Result,Saw a Result,Google Android,31-08-2024,95.556
28-01-2025,420,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Google Android,31-08-2024,79.07
28-01-2025,421,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Google Android,31-08-2024,18.605
28-01-2025,422,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Google Android,31-08-2024,4.651
28-01-2025,423,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Google Android,31-08-2024,1.197
28-01-2025,424,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Google Android,31-08-2024,55.072
28-01-2025,425,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Google Android,31-08-2024,54.577
28-01-2025,426,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Google Android,31-08-2024,15.904
28-01-2025,427,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Google Android,31-08-2024,17.506
28-01-2025,428,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Google Android,31-08-2024,4.348
28-01-2025,429,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Google Android,31-08-2024,13.158
28-01-2025,430,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Google Android,31-08-2024,17.076
28-01-2025,431,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Google Android,31-08-2024,15.753
28-01-2025,432,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Google Android,31-08-2024,0.693
28-01-2025,433,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Google Android,31-08-2024,0.252
28-01-2025,434,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Google Android,31-08-2024,1.134
28-01-2025,1000001,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Both,31-08-2024,7188
28-01-2025,1000002,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Both,31-08-2024,91.18
28-01-2025,1000003,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Both,31-08-2024,30.607
28-01-2025,1000004,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Both,31-08-2024,44.583
28-01-2025,1000005,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Both,31-08-2024,15.166
28-01-2025,1000006,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Both,31-08-2024,1.127
28-01-2025,1000007,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Both,31-08-2024,0.083
28-01-2025,1000008,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Both,31-08-2024,0.125
28-01-2025,1000009,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Both,31-08-2024,1050
28-01-2025,10000010,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Both,31-08-2024,92.952
28-01-2025,10000011,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Both,31-08-2024,35.963
28-01-2025,10000012,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Both,31-08-2024,38.627
28-01-2025,10000013,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Both,31-08-2024,20.287
28-01-2025,10000014,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Both,31-08-2024,1.429
28-01-2025,10000015,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Both,31-08-2024,0.095
28-01-2025,10000016,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Both,31-08-2024,0
28-01-2025,10000017,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Both,31-08-2024,4858
28-01-2025,10000018,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Both,31-08-2024,3.232
28-01-2025,10000019,SMART HELP,DR_SmartHelp - Result,Saw a Result,Both,31-08-2024,97.452
28-01-2025,10000020,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Both,31-08-2024,80.392
28-01-2025,10000021,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Both,31-08-2024,13.725
28-01-2025,10000022,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Both,31-08-2024,6.536
28-01-2025,10000023,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Both,31-08-2024,1.606
28-01-2025,10000024,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Both,31-08-2024,58.728
28-01-2025,10000025,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Both,31-08-2024,56.537
28-01-2025,10000026,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Both,31-08-2024,18.367
28-01-2025,10000027,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Both,31-08-2024,20.259
28-01-2025,10000028,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Both,31-08-2024,3.61
28-01-2025,10000029,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Both,31-08-2024,14.02
28-01-2025,10000030,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Both,31-08-2024,17.991
28-01-2025,10000031,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Both,31-08-2024,18.382
28-01-2025,10000032,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Both,31-08-2024,0.926
28-01-2025,10000033,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Both,31-08-2024,0.247
28-01-2025,10000034,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Both,31-08-2024,1.214
28-01-2025,141,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Apple iOS,01-09-2024,5353
28-01-2025,142,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Apple iOS,01-09-2024,91.612
28-01-2025,143,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Apple iOS,01-09-2024,31.852
28-01-2025,144,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Apple iOS,01-09-2024,46.635
28-01-2025,145,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Apple iOS,01-09-2024,15.314
28-01-2025,146,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Apple iOS,01-09-2024,0
28-01-2025,147,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Apple iOS,01-09-2024,0
28-01-2025,148,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Apple iOS,01-09-2024,0
28-01-2025,149,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Apple iOS,01-09-2024,645
28-01-2025,150,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Apple iOS,01-09-2024,93.643
28-01-2025,151,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Apple iOS,01-09-2024,34.106
28-01-2025,152,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Apple iOS,01-09-2024,41.722
28-01-2025,153,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Apple iOS,01-09-2024,17.219
28-01-2025,154,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Apple iOS,01-09-2024,0
28-01-2025,155,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Apple iOS,01-09-2024,0
28-01-2025,156,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Apple iOS,01-09-2024,0
28-01-2025,183,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Apple iOS,01-09-2024,3036
28-01-2025,184,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Apple iOS,01-09-2024,2.833
28-01-2025,185,SMART HELP,DR_SmartHelp - Result,Saw a Result,Apple iOS,01-09-2024,98.837
28-01-2025,186,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Apple iOS,01-09-2024,68.235
28-01-2025,187,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Apple iOS,01-09-2024,18.824
28-01-2025,188,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Apple iOS,01-09-2024,8.235
28-01-2025,189,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Apple iOS,01-09-2024,1.186
28-01-2025,190,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Apple iOS,01-09-2024,61.528
28-01-2025,191,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Apple iOS,01-09-2024,54.711
28-01-2025,192,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Apple iOS,01-09-2024,19.272
28-01-2025,193,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Apple iOS,01-09-2024,22.43
28-01-2025,194,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Apple iOS,01-09-2024,4.925
28-01-2025,195,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Apple iOS,01-09-2024,14.775
28-01-2025,196,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Apple iOS,01-09-2024,17.918
28-01-2025,197,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Apple iOS,01-09-2024,18.281
28-01-2025,198,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Apple iOS,01-09-2024,1.812
28-01-2025,199,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Apple iOS,01-09-2024,0.296
28-01-2025,200,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Apple iOS,01-09-2024,1.383
28-01-2025,377,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Google Android,01-09-2024,1740
28-01-2025,378,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Google Android,01-09-2024,91.954
28-01-2025,379,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Google Android,01-09-2024,29.875
28-01-2025,380,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Google Android,01-09-2024,35.438
28-01-2025,381,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Google Android,01-09-2024,12.812
28-01-2025,382,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Google Android,01-09-2024,4.828
28-01-2025,383,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Google Android,01-09-2024,0.402
28-01-2025,384,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Google Android,01-09-2024,0.862
28-01-2025,385,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Google Android,01-09-2024,217
28-01-2025,386,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Google Android,01-09-2024,94.47
28-01-2025,387,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Google Android,01-09-2024,24.878
28-01-2025,388,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Google Android,01-09-2024,27.805
28-01-2025,389,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Google Android,01-09-2024,15.61
28-01-2025,390,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Google Android,01-09-2024,4.608
28-01-2025,391,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Google Android,01-09-2024,0
28-01-2025,392,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Google Android,01-09-2024,0.461
28-01-2025,417,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Google Android,01-09-2024,1412
28-01-2025,418,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Google Android,01-09-2024,3.541
28-01-2025,419,SMART HELP,DR_SmartHelp - Result,Saw a Result,Google Android,01-09-2024,90
28-01-2025,420,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Google Android,01-09-2024,68.889
28-01-2025,421,SMART HELP,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Google Android,01-09-2024,17.778
28-01-2025,422,SMART HELP,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Google Android,01-09-2024,6.667
28-01-2025,423,SMART HELP,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Google Android,01-09-2024,1.629
28-01-2025,424,SMART HELP,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Google Android,01-09-2024,57.72
28-01-2025,425,SMART HELP,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Google Android,01-09-2024,53.988
28-01-2025,426,SMART HELP,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Google Android,01-09-2024,15.215
28-01-2025,427,SMART HELP,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Google Android,01-09-2024,17.791
28-01-2025,428,SMART HELP,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Google Android,01-09-2024,3.558
28-01-2025,429,SMART HELP,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Google Android,01-09-2024,13.497
28-01-2025,430,SMART HELP,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Google Android,01-09-2024,18.272
28-01-2025,431,SMART HELP,DR_SmartHelp - Internet Support,Clicked Internet Support,Google Android,01-09-2024,16.289
28-01-2025,432,SMART HELP,DR_SmartHelp - TV Support,Clicked TV Support,Google Android,01-09-2024,0.921
28-01-2025,433,SMART HELP,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Google Android,01-09-2024,0.425
28-01-2025,434,SMART HELP,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Google Android,01-09-2024,0.992
28-01-2025,1000001,RESET MODEM,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Both,01-09-2024,7093
28-01-2025,1000002,RESET MODEM,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Both,01-09-2024,91.696
28-01-2025,1000003,RESET MODEM,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Both,01-09-2024,31.365
28-01-2025,1000004,RESET MODEM,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Both,01-09-2024,43.881
28-01-2025,1000005,RESET MODEM,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Both,01-09-2024,14.699
28-01-2025,1000006,RESET MODEM,DR_Reset Modem - Error Outage,Error Outage,Both,01-09-2024,1.184
28-01-2025,1000007,RESET MODEM,DR_Reset Modem Error - Non Pay,Non Pay Error,Both,01-09-2024,0.099
28-01-2025,1000008,RESET MODEM,DR_Reset Modem Error -DMCA,DMCA Error,Both,01-09-2024,0.211
28-01-2025,1000009,RESET TV BOX,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Both,01-09-2024,862
28-01-2025,10000010,RESET TV BOX,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Both,01-09-2024,93.852
28-01-2025,10000011,RESET TV BOX,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Both,01-09-2024,31.768
28-01-2025,10000012,RESET TV BOX,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Both,01-09-2024,38.195
28-01-2025,10000013,RESET TV BOX,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Both,01-09-2024,16.811
28-01-2025,10000014,RESET TV BOX,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Both,01-09-2024,1.16
28-01-2025,10000015,RESET TV BOX,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Both,01-09-2024,0
28-01-2025,10000016,RESET TV BOX,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Both,01-09-2024,0.116
28-01-2025,10000017,SMART HELP,DR_SmartHelp - Landing Page,Devices Page Visits,Both,01-09-2024,4448
28-01-2025,10000018,SMART HELP,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Both,01-09-2024,3.058
28-01-2025,10000019,SMART HELP,DR_SmartHelp - Result,Saw a Result,Both,01-09-2024,95.588
28-01-2025,10000020,SMART HELP,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Both,01-09-2024,68.462
